Date,AR_PR,AT_PR,AU_PR,AU_OIS1D,BE_PR,BR_PR,BR_OIS1D,CA_PR,CA_OIS1D,CH_PR,CH_OIS1D,CL_PR,CL_OIS1D,CN_PR,CN_OIS1D,CO_PR,CO_OIS1D,DE_PR,EA_PR,EA_OIS1D,ES_PR,FI_PR,FR_PR,GB_PR,GB_OIS1D,GR_PR,HU_PR,HU_OIS1D,ID_PR,ID_OIS1D,IE_PR,IN_PR,IN_OIS1D,IT_PR,JP_PR,JP_OIS1D,KR_PR,MX_PR,MX_OIS1D,MY_PR,MY_OIS1D,NL_PR,NO_PR,NO_OIS1D,NZ_PR,NZ_OIS1D,PE_PR,PH_PR,PH_OIS1D,PL_PR,PL_OIS1D,PT_PR,RO_PR,RO_OIS1D,RU_PR,RU_OIS1D,SA_PR,SE_PR,SE_OIS1D,TH_PR,TH_OIS1D,TR_PR,TR_OIS1D,US_PR,US_OIS1D,ZA_PR,ZA_OIS1D
17-May-2010,NaN,1,4.5,4.6025,1,9.5,9.38,0.25,0.3506,NaN,0.1624,0.5,NaN,NaN,NaN,3,NaN,1,1,0.264,1,1,1,0.5,0.6018,1,5.25,NaN,NaN,NaN,1,5.25,3.875,1,0.1,NaN,2,4.5,4.8059,2.5,2.3721,1,2,2.2035,2.5,2.7367,1.5,4,NaN,3.5,3.3342,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,NaN,NaN,0.21,0.2995,6.5,6.9824
18-May-2010,NaN,1,4.5,4.6025,1,9.5,9.37,0.25,0.3506,NaN,0.1624,0.5,NaN,NaN,NaN,3,NaN,1,1,0.2538,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.25,3.875,1,0.1,NaN,2,4.5,4.8059,2.5,2.3936,1,2,2.2245,2.5,2.7367,1.5,4,NaN,3.5,3.4583,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,NaN,NaN,0.21,0.2995,6.5,6.9824
19-May-2010,NaN,1,4.5,4.6025,1,9.5,9.37,0.25,0.3506,NaN,0.1624,0.5,NaN,NaN,NaN,3,NaN,1,1,0.4115,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.25,3.875,1,0.1,NaN,2,4.5,4.7847,2.5,2.2811,1,2,2.2555,2.5,2.8395,1.5,4,NaN,3.5,3.3342,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,NaN,NaN,0.2,0.2995,6.5,6.822
20-May-2010,NaN,1,4.5,4.6025,1,9.5,9.37,0.25,0.3506,NaN,0.1624,0.5,NaN,NaN,NaN,3,NaN,1,1,0.3402,1,1,1,0.5,0.6018,1,5.25,NaN,NaN,NaN,1,5.25,3.875,1,0.1,NaN,2,4.5,4.7634,2.5,2.4141,1,2,2.1623,2.5,2.8909,1.5,4,NaN,3.5,3.3032,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.2,0.2995,6.5,6.822
21-May-2010,NaN,1,4.5,4.6019,1,9.5,9.37,0.25,0.3707,NaN,0.1624,0.5,NaN,NaN,NaN,3,NaN,1,1,0.2792,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.25,3.875,1,0.1,NaN,2,4.5,4.7522,2.5,2.3239,1,2,2.1103,2.5,2.8907,1.5,4,NaN,3.5,3.3856,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.2,0.2995,6.5,6.8208
24-May-2010,NaN,1,4.5,4.6025,1,9.5,9.38,0.25,0.3707,NaN,0.1624,0.5,NaN,NaN,NaN,3,NaN,1,1,0.4013,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.25,3.875,1,0.1,NaN,2,4.5,4.7528,2.5,2.3967,1,2,2.1103,2.5,2.7367,1.5,4,NaN,3.5,2.9835,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.21,0.2995,6.5,6.822
25-May-2010,NaN,1,4.5,4.6025,1,9.5,9.38,0.25,0.3506,NaN,0.1624,0.5,NaN,NaN,NaN,3,NaN,1,1,0.3555,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.25,3.875,1,0.1,NaN,2,4.5,4.7634,2.5,2.4525,1,2,2.1209,2.5,2.8395,1.5,4,NaN,3.5,3.0453,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.21,0.2995,6.5,6.822
26-May-2010,NaN,1,4.5,4.6025,1,9.5,9.38,0.25,0.3506,NaN,0.1624,0.5,NaN,NaN,NaN,3,NaN,1,1,0.3097,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.25,3.875,1,0.1,NaN,2,4.5,4.7634,2.5,2.3097,1,2,2.1519,2.5,2.8395,1.5,4,NaN,3.5,2.7881,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.2,0.2995,6.5,6.822
27-May-2010,NaN,1,4.5,4.6025,1,9.5,9.37,0.25,0.3506,NaN,0.1624,0.5,NaN,NaN,NaN,3,NaN,1,1,0.2538,1,1,1,0.5,0.6924,1,5.25,NaN,NaN,NaN,1,5.25,3.875,1,0.1,NaN,2,4.5,4.7634,2.5,2.353,1,2,2.2659,2.5,2.8395,1.5,4,NaN,3.5,2.5212,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.2,0.2995,6.5,6.9824
28-May-2010,NaN,1,4.5,4.6019,1,9.5,9.38,0.25,0.3506,NaN,0.071,0.5,NaN,NaN,NaN,3,NaN,1,1,0.4369,1,1,1,0.5,0.6219,1,5.25,NaN,NaN,NaN,1,5.25,3.875,1,0.1,NaN,2,4.5,4.7628,2.5,2.353,1,2,2.2036,2.5,2.8392,1.5,4,NaN,3.5,2.5312,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.19,0.2995,6.5,6.981
31-May-2010,NaN,1,4.5,4.6025,1,9.5,9.37,0.25,0.3506,NaN,0.2436,0.5,NaN,NaN,NaN,3,NaN,1,1,0.3453,1,1,1,0.5,0.6219,1,5.25,NaN,NaN,NaN,1,5.25,3.875,1,0.1,NaN,2,4.5,4.7634,2.5,2.3532,1,2,2.2555,2.5,2.5314,1.5,4,NaN,3.5,3.2206,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.19,0.2995,6.5,6.9824
01-Jun-2010,NaN,1,4.5,4.6025,1,9.5,9.4,0.5,0.4711,NaN,0.071,0.5,NaN,NaN,NaN,3,NaN,1,1,0.269,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.25,5,1,0.1,NaN,2,4.5,4.7847,2.5,2.4412,1,2,2.2452,2.5,2.5314,1.5,4,NaN,3.5,3.1587,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.2,0.2233,6.5,7.0359
02-Jun-2010,NaN,1,4.5,4.6025,1,9.5,9.4,0.5,0.4711,NaN,0.071,0.5,NaN,NaN,NaN,3,NaN,1,1,0.3046,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.25,5,1,0.1,NaN,2,4.5,4.7634,2.5,2.3409,1,2,2.2452,2.5,2.5314,1.5,4,NaN,3.5,3.2515,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.2,0.3809,6.5,7.0359
03-Jun-2010,NaN,1,4.5,4.6025,1,9.5,9.4,0.5,0.7024,NaN,0.071,0.5,NaN,NaN,NaN,3,NaN,1,1,0.269,1,1,1,0.5,0.5716,1,5.25,NaN,NaN,NaN,1,5.25,5,1,0.1,NaN,2,4.5,4.7634,2.5,2.2494,1,2,2.2141,2.5,2.5314,1.5,4,NaN,3.5,3.2515,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.19,0.3301,6.5,7.0359
04-Jun-2010,NaN,1,4.5,4.6019,1,9.5,9.39,0.5,0.7528,NaN,0.071,0.5,NaN,NaN,NaN,3,NaN,1,1,0.4013,1,1,1,0.5,0.5716,1,5.25,NaN,NaN,NaN,1,5.25,5,1,0.1,NaN,2,4.5,4.7628,2.5,2.1961,1,2,2.2036,2.5,2.5312,1.5,4,NaN,3.5,3.3856,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.19,0.3301,6.5,7.1951
07-Jun-2010,NaN,1,4.5,4.6025,1,9.5,9.4,0.5,0.632,NaN,0.1624,0.5,NaN,NaN,NaN,3,NaN,1,1,0.3046,1,1,1,0.5,0.5515,1,5.25,NaN,NaN,NaN,1,5.25,5,1,0.1,NaN,2,4.5,4.7528,2.5,2.2729,1,2,2.2037,2.5,2.5312,1.5,4,NaN,3.5,3.1587,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.19,0.2995,6.5,7.0359
08-Jun-2010,NaN,1,4.5,4.6025,1,9.5,9.39,0.5,0.632,NaN,0.1624,0.5,NaN,NaN,NaN,3,NaN,1,1,0.325,1,1,1,0.5,0.5515,1,5.25,NaN,NaN,NaN,1,5.25,5.35,1,0.1,NaN,2,4.5,4.7528,2.5,2.3409,1,2,2.2555,2.5,2.5314,1.5,4,NaN,3.5,3.1278,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.19,0.2995,6.5,7.0359
09-Jun-2010,NaN,1,4.5,4.6025,1,10.25,9.38,0.5,0.7024,NaN,0.1624,0.5,NaN,NaN,NaN,3,NaN,1,1,0.2995,1,1,1,0.5,0.5515,1,5.25,NaN,NaN,NaN,1,5.25,5.35,1,0.1,NaN,2,4.5,4.7634,2.5,2.2524,1,2,2.38,2.5,2.5314,1.5,4,NaN,3.5,3.0865,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.18,0.2995,6.5,7.2501
10-Jun-2010,NaN,1,4.5,4.956,1,10.25,10.12,0.5,0.632,NaN,0.142,0.5,NaN,NaN,NaN,3,NaN,1,1,0.2538,1,1,1,0.5,0.5515,1,5.25,NaN,NaN,NaN,1,5.25,5.35,1,0.1,NaN,2,4.5,4.7634,2.5,2.2391,1,2,2.4943,2.75,2.7881,1.75,4,NaN,3.5,3.0865,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.18,0.2995,6.5,7.3574
11-Jun-2010,NaN,1,4.5,4.6016,1,10.25,10.08,0.5,0.632,NaN,0.1624,0.5,NaN,NaN,NaN,3,NaN,1,1,0.2538,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.25,5.4,1,0.1,NaN,2,4.5,4.7628,2.5,2.3638,1,2,2.2554,2.75,2.7878,1.75,4,NaN,3.5,3.4476,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.18,0.2995,6.5,7.3559
14-Jun-2010,NaN,1,4.5,4.6016,1,10.25,10.11,0.5,0.7327,NaN,0.142,0.5,NaN,NaN,NaN,3,NaN,1,1,0.3351,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.25,5.35,1,0.1,NaN,2,4.5,4.7634,2.5,2.3638,1,2,2.5358,2.75,2.7881,1.75,4,NaN,3.5,3.3962,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.18,0.3301,6.5,7.3574
15-Jun-2010,NaN,1,4.5,4.6025,1,10.25,10.13,0.5,0.6521,NaN,0.142,1,NaN,NaN,NaN,3,NaN,1,1,0.2538,1,1,1,0.5,0.5515,1,5.25,NaN,NaN,NaN,1,5.25,5.55,1,0.1,NaN,2,4.5,4.7528,2.5,2.3952,1,2,2.3281,2.75,2.7881,1.75,4,NaN,3.5,3.51,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.19,0.3809,6.5,7.3566
16-Jun-2010,NaN,1,4.5,4.6025,1,10.25,10.12,0.5,0.7024,NaN,0.142,1,NaN,NaN,NaN,3,NaN,1,1,0.1522,1,1,1,0.5,0.7069,1,5.25,NaN,NaN,NaN,1,5.25,5.55,1,0.1,NaN,2,4.5,4.7422,2.5,2.3245,1,2,2.4319,2.75,3.0064,1.75,4,NaN,3.5,3.3756,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.19,0.2995,6.5,7.3566
17-Jun-2010,NaN,1,4.5,4.6025,1,10.25,10.12,0.5,0.6521,NaN,0.264,1,NaN,NaN,NaN,3,NaN,1,1,0.3097,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.25,5.55,1,0.1,NaN,2,4.5,4.7528,2.5,2.2626,1,2,2.4319,2.75,2.7881,1.75,4,NaN,3.5,3.479,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.19,0.3301,6.5,7.3574
18-Jun-2010,NaN,1,4.5,4.6019,1,10.25,10.13,0.5,0.7326,NaN,0.1624,1,NaN,NaN,NaN,3,NaN,1,1,0.2741,1,1,1,0.5,0.7125,1,5.25,NaN,NaN,NaN,1,5.25,5.45,1,0.1,NaN,2,4.5,4.7628,2.5,2.373,1,2,2.411,2.75,2.7878,1.75,4,NaN,3.5,3.4166,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3351,1.25,NaN,7,NaN,0.18,0.3301,6.5,7.3559
21-Jun-2010,NaN,1,4.5,4.6025,1,10.25,10.13,0.5,0.6823,NaN,0.142,1,NaN,NaN,NaN,3,NaN,1,1,0.2538,1,1,1,0.5,0.7024,1,5.25,NaN,NaN,NaN,1,5.25,5.25,1,0.1,NaN,2,4.5,4.7634,2.5,2.3153,1,2,2.38,2.75,2.7881,1.75,4,NaN,3.5,3.4583,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.17,0.3301,6.5,7.3574
22-Jun-2010,NaN,1,4.5,4.6025,1,10.25,10.13,0.5,0.6823,NaN,0.142,1,NaN,NaN,NaN,3,NaN,1,1,0.2538,1,1,1,0.5,0.8032,1,5.25,NaN,NaN,NaN,1,5.25,5.325,1,0.1,NaN,2,4.5,4.7528,2.5,2.3256,1,2,2.3904,2.75,2.7881,1.75,4,NaN,3.5,3.3342,1,NaN,NaN,NaN,NaN,6.5,0.25,0.4573,1.25,NaN,7,NaN,0.18,0.3301,6.5,7.3574
23-Jun-2010,NaN,1,4.5,4.6025,1,10.25,10.13,0.5,0.7327,NaN,0.1624,1,NaN,NaN,NaN,3,NaN,1,1,0.3199,1,1,1,0.5,0.7024,1,5.25,NaN,NaN,NaN,1,5.25,5.35,1,0.1,NaN,2,4.5,4.7528,2.5,2.2811,1,2,2.5151,2.75,2.7881,1.75,4,NaN,3.5,3.3652,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.17,0.2894,6.5,7.3574
24-Jun-2010,NaN,1,4.5,4.6025,1,10.25,10.13,0.5,0.7327,NaN,0.264,1,NaN,NaN,NaN,3,NaN,1,1,0.3046,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.25,5.375,1,0.1,NaN,2,4.5,4.7634,2.5,2.2049,1,2,2.4527,2.75,2.7881,1.75,4,NaN,3.5,3.4376,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.16,0.2894,6.5,7.3574
25-Jun-2010,NaN,1,4.5,4.6019,1,10.25,10.13,0.5,0.7326,NaN,0.1624,1,NaN,NaN,NaN,3,NaN,1,1,0.2995,1,1,1,0.5,0.6823,1,5.25,NaN,NaN,NaN,1,5.25,5.4,1,0.1,NaN,2,4.5,4.7628,2.5,2.1746,1,2,2.5772,2.75,2.7878,1.75,4,NaN,3.5,3.3456,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.16,0.2894,6.5,7.3559
28-Jun-2010,NaN,1,4.5,4.6025,1,10.25,10.13,0.5,0.7327,NaN,0.1624,1,NaN,NaN,NaN,3,NaN,1,1,0.2843,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.25,5.45,1,0.1,NaN,2,4.5,4.7528,2.5,2.2192,1,2,2.6503,2.75,2.7881,1.75,4,NaN,3.5,2.5622,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.17,0.2894,6.5,7.3574
29-Jun-2010,NaN,1,4.5,4.6025,1,10.25,10.13,0.5,0.7327,NaN,0.1624,1,NaN,NaN,NaN,3,NaN,1,1,0.2945,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.25,5.4,1,0.1,NaN,2,4.5,4.7634,2.5,2.255,1,2,2.5358,2.75,2.7881,1.75,4,NaN,3.5,3.0453,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.15,0.2894,6.5,7.3574
30-Jun-2010,NaN,1,4.5,4.6025,1,10.25,10.12,0.5,0.5012,NaN,0.1624,1,NaN,NaN,NaN,3,NaN,1,1,0.3453,1,1,1,0.5,0.632,1,5.25,NaN,NaN,NaN,1,5.25,5.25,1,0.1,NaN,2,4.5,4.774,2.5,2.255,1,2,2.5254,2.75,2.7881,1.75,4,NaN,3.5,3.3549,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.09,0.2894,6.5,7.3574
01-Jul-2010,NaN,1,4.5,4.6025,1,10.25,10.14,0.5,0.5012,NaN,0.1624,1,NaN,NaN,NaN,3,NaN,1,1,0.4522,1,1,1,0.5,0.5817,1,5.25,NaN,NaN,NaN,1,5.25,5.25,1,0.1,NaN,2,4.5,4.8059,2.5,2.3327,1,2,2.4008,2.75,2.7881,1.75,4,NaN,3.5,3.6965,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.17,0.3046,6.5,7.3574
02-Jul-2010,NaN,1,4.5,4.6019,1,10.25,10.14,0.5,0.7528,NaN,0.1624,1,NaN,NaN,NaN,3,NaN,1,1,0.5643,1,1,1,0.5,0.632,1,5.25,NaN,NaN,NaN,1,5.5,5.25,1,0.1,NaN,2,4.5,4.7628,2.5,2.3796,1,2,2.3384,2.75,2.7878,1.75,4,NaN,3.5,3.3029,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.18,0.3097,6.5,7.3559
05-Jul-2010,NaN,1,4.5,4.6025,1,10.25,10.14,0.5,0.7327,NaN,0.1624,1,NaN,NaN,NaN,3,NaN,1,1,0.3809,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.5,5.65,1,0.1,NaN,2,4.5,4.774,2.5,2.4986,1,2,2.4735,2.75,2.7881,1.75,4,NaN,3.5,3.2413,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.18,0.3097,6.5,7.3574
06-Jul-2010,NaN,1,4.5,4.6025,1,10.25,10.14,0.5,0.6722,NaN,0.1624,1,NaN,NaN,NaN,3,NaN,1,1,0.3657,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.5,5.65,1,0.1,NaN,2,4.5,4.774,2.5,2.5412,1,2,2.4735,2.75,2.7881,1.75,4,NaN,3.5,3.4583,1,NaN,NaN,NaN,NaN,6.5,0.25,0.3555,1.25,NaN,7,NaN,0.18,0.2995,6.5,7.3574
07-Jul-2010,NaN,1,4.5,4.6025,1,10.25,10.14,0.5,0.8032,NaN,0.1624,1,NaN,NaN,NaN,3,NaN,1,1,0.4166,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.5,5.65,1,0.1,NaN,2,4.5,4.774,2.5,2.4479,1,2,2.5151,2.75,2.7881,1.75,4,NaN,3.5,3.1484,1,NaN,NaN,NaN,NaN,6.5,0.5,0.3555,1.25,NaN,7,NaN,0.18,0.2995,6.5,7.3574
08-Jul-2010,NaN,1,4.5,4.6025,1,10.25,10.14,0.5,0.632,NaN,0.1624,1,NaN,NaN,NaN,3,NaN,1,1,0.3911,1,1,1,0.5,0.6622,1,5.25,NaN,NaN,NaN,1,5.5,5.6,1,0.1,NaN,2,4.5,4.774,2.75,2.452,1,2,2.4527,2.75,2.7881,2,4,NaN,3.5,3.035,1,NaN,NaN,NaN,NaN,6.5,0.5,0.7122,1.25,NaN,7,NaN,0.17,0.2995,6.5,7.3574
09-Jul-2010,NaN,1,4.5,4.6019,1,10.25,10.14,0.5,0.6521,NaN,0.1624,1,NaN,NaN,NaN,3,NaN,1,1,0.3555,1,1,1,0.5,0.7226,1,5.25,NaN,NaN,NaN,1,5.5,5.7,1,0.1,NaN,2.25,4.5,4.784,2.75,2.4872,1,2,2.4941,2.75,2.7878,2,4,NaN,3.5,3.148,1,NaN,NaN,NaN,NaN,6.5,0.5,0.7122,1.25,NaN,7,NaN,0.18,0.2995,6.5,7.1415
12-Jul-2010,NaN,1,4.5,4.6025,1,10.25,10.14,0.5,0.8536,NaN,0.1624,1,NaN,NaN,NaN,3,NaN,1,1,0.2945,1,1,1,0.5,0.6622,1,5.25,NaN,NaN,NaN,1,5.5,5.7,1,0.1,NaN,2.25,4.5,4.7953,2.75,2.5432,1,2,2.4943,2.75,2.7881,2,4,NaN,3.5,3.3549,1,NaN,NaN,NaN,NaN,6.5,0.5,0.7122,1.25,NaN,7,NaN,0.17,0.2995,6.5,7.1429
13-Jul-2010,NaN,1,4.5,4.6025,1,10.25,10.14,0.5,0.8536,NaN,0.071,1,NaN,NaN,NaN,3,NaN,1,1,1.1113,1,1,1,0.5,0.6018,1,5.25,NaN,NaN,NaN,1,5.5,5.7,1,0.1,NaN,2.25,4.5,4.7953,2.75,2.6745,1,2,2.5254,2.75,2.7881,2,4,NaN,3.5,3.4893,1,NaN,NaN,NaN,NaN,6.5,0.5,0.7122,1.25,NaN,7,NaN,0.17,0.3301,6.5,7.0359
14-Jul-2010,NaN,1,4.5,4.6025,1,10.25,10.13,0.5,0.6521,NaN,0.071,1,NaN,NaN,NaN,3,NaN,1,1,0.5541,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.5,5.7,1,0.1,NaN,2.25,4.5,4.7847,2.75,2.7475,1,2,2.4527,2.75,2.7881,2,4,NaN,3.5,3.6343,1,NaN,NaN,NaN,NaN,6.5,0.5,0.6102,1.5,NaN,7,NaN,0.17,0.2995,6.5,7.0359
15-Jul-2010,NaN,1,4.5,4.6025,1,10.25,10.14,0.5,0.5515,NaN,0.071,1.5,NaN,NaN,NaN,3,NaN,1,1,0.3657,1,1,1,0.5,0.6521,1,5.25,NaN,NaN,NaN,1,5.5,5.7,1,0.1,NaN,2.25,4.5,4.7953,2.75,2.5986,1,2,2.38,2.75,2.7881,2,4,NaN,3.5,3.6136,1,NaN,NaN,NaN,NaN,6.5,0.5,0.7122,1.5,NaN,7,NaN,0.19,0.2995,6.5,7.0359
16-Jul-2010,NaN,1,4.5,4.6019,1,10.25,10.14,0.5,0.6219,NaN,0.071,1.5,NaN,NaN,NaN,3,NaN,1,1,0.3657,1,1,1,0.5,0.6521,1,5.25,NaN,NaN,NaN,1,5.5,5.8,1,0.1,NaN,2.25,4.5,4.784,2.75,2.8634,1,2,2.3487,2.75,2.7878,2,4,NaN,3.5,3.6132,1,NaN,NaN,NaN,NaN,6.5,0.5,0.7122,1.5,NaN,7,NaN,0.19,0.2792,6.5,7.0345
19-Jul-2010,NaN,1,4.5,4.6025,1,10.25,10.13,0.5,0.5616,NaN,0.071,1.5,NaN,NaN,NaN,3,NaN,1,1,0.4267,1,1,1,0.5,0.6521,1,5.25,NaN,NaN,NaN,1,5.5,5.75,1,0.1,NaN,2.25,4.5,4.8059,2.75,2.6273,1,2,2.4216,2.75,2.7881,2,4,NaN,3.5,2.3982,1,NaN,NaN,NaN,NaN,6.5,0.5,0.6612,1.5,NaN,7,NaN,0.19,0.2792,6.5,7.0359
20-Jul-2010,NaN,1,4.5,4.6025,1,10.25,10.14,0.75,0.8536,NaN,0.1217,1.5,NaN,NaN,NaN,3,NaN,1,1,0.4471,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.5,5.75,1,0.1,NaN,2.25,4.5,4.8059,2.75,2.7511,1,2,2.4527,2.75,2.7881,2,4,NaN,3.5,2.3163,1,NaN,NaN,NaN,NaN,6.5,0.5,0.6612,1.5,NaN,7,NaN,0.18,0.2792,6.5,7.0359
21-Jul-2010,NaN,1,4.5,4.6025,1,10.75,10.14,0.75,0.8536,NaN,0.283,1.5,NaN,NaN,NaN,3,NaN,1,1,0.549,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.5,5.8,1,0.1,NaN,2.25,4.5,4.8059,2.75,2.6668,1,2,2.4112,2.75,2.7881,2,4,NaN,3.5,2.3368,1,NaN,NaN,NaN,NaN,6.5,0.5,0.7122,1.5,NaN,7,NaN,0.18,0.2792,6.5,6.9289
22-Jul-2010,NaN,1,4.5,4.6025,1,10.75,10.64,0.75,0.8234,NaN,0.203,1.5,NaN,NaN,NaN,3,NaN,1,1,0.4115,1,1,1,0.5,0.642,1,5.25,NaN,NaN,NaN,1,5.5,5.75,1,0.1,NaN,2.25,4.5,4.8059,2.75,2.7156,1,2,2.4112,2.75,2.7881,2,4,NaN,3.5,2.2754,1,NaN,NaN,NaN,NaN,6.5,0.5,0.6612,1.5,NaN,7,NaN,0.18,0.2995,6.5,6.9289
23-Jul-2010,NaN,1,4.5,4.6019,1,10.75,10.64,0.75,0.8536,NaN,0.1827,1.5,NaN,NaN,NaN,3,NaN,1,1,0.5694,1,1,1,0.5,0.6521,1,5.25,NaN,NaN,NaN,1,5.5,5.75,1,0.1,NaN,2.25,4.5,4.8053,2.75,2.7156,1,2,2.4214,2.75,2.7878,2,4,NaN,3.5,2.6338,1,NaN,NaN,NaN,NaN,6.5,0.5,0.6612,1.5,NaN,7,NaN,0.19,0.3046,6.5,6.9276
26-Jul-2010,NaN,1,4.5,4.6025,1,10.75,10.64,0.75,0.8536,NaN,0.1624,1.5,NaN,NaN,NaN,3,NaN,1,1,0.4166,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.5,5.75,1,0.1,NaN,2.25,4.5,4.7953,2.75,2.7136,1,2,2.4112,2.75,2.7881,2,4,NaN,3.5,2.9423,1,NaN,NaN,NaN,NaN,6.5,0.5,0.7122,1.5,NaN,7,NaN,0.19,0.2792,6.5,6.9289
27-Jul-2010,NaN,1,4.5,4.6025,1,10.75,10.63,0.75,0.8536,NaN,0.1624,1.5,NaN,NaN,NaN,3,NaN,1,1,0.4318,1,1,1,0.5,0.6722,1,5.25,NaN,NaN,NaN,1,5.75,5.85,1,0.1,NaN,2.25,4.5,4.8059,2.75,2.8359,1,2,2.2867,2.75,2.7881,2,4,NaN,3.5,3.51,1,NaN,NaN,NaN,NaN,6.5,0.5,0.7633,1.5,NaN,7,NaN,0.19,0.2995,6.5,6.9289
28-Jul-2010,NaN,1,4.5,4.6025,1,10.75,10.63,0.75,0.783,NaN,0.1725,1.5,NaN,NaN,NaN,3,NaN,1,1,0.4115,1,1,1,0.5,0.6521,1,5.25,NaN,NaN,NaN,1,5.75,5.725,1,0.1,NaN,2.25,4.5,4.7953,2.75,2.7608,1,2,2.38,2.75,2.7881,2,4,NaN,3.5,3.1484,1,NaN,NaN,NaN,NaN,6.5,0.5,0.7633,1.5,NaN,7,NaN,0.2,0.3046,6.5,7.0359
